user_id,anime_label_0,anime_label_1,anime_label_2,prediction
11675,10.0,0.0,9.0,0
11676,9.5,0.0,0.0,1
11678,8.8,0.0,0.0,1
11679,7.726027397260274,0.0,5.909090909090909,0
11680,7.9523809523809526,0.0,0.0,1
11681,8.75,0.0,0.0,1
11682,9.0,0.0,0.0,1
11683,7.4,0.0,7.0,0
11684,8.079365079365079,0.0,6.666666666666667,0
11685,7.636363636363637,0.0,8.5,0
11686,8.333333333333334,0.0,6.0,0
11687,7.671328671328672,0.0,7.405555555555556,0
11688,6.9787234042553195,0.0,5.0,0
11689,6.5,0.0,0.0,1
11690,7.56043956043956,0.0,7.0,0
11693,8.5,0.0,6.0,0
11694,8.923076923076923,0.0,9.0,0
11695,7.45,0.0,6.0,0
11696,10.0,0.0,10.0,0
11697,10.0,0.0,0.0,1
11698,7.27906976744186,0.0,6.647058823529412,0
11699,8.666666666666666,0.0,8.0,0
11700,9.0,0.0,0.0,1
11701,9.0,0.0,7.0,0
11702,9.0,0.0,0.0,1
11703,7.823529411764706,0.0,5.666666666666667,0
11704,9.0,0.0,7.0,0
11705,7.428571428571429,0.0,6.0,0
11706,8.357723577235772,0.0,7.54320987654321,0
11707,9.038461538461538,0.0,9.5,0
11708,7.4,0.0,0.0,1
11709,8.70138888888889,0.0,7.694444444444445,0
11710,8.708333333333334,0.0,8.454545454545455,0
11711,10.0,0.0,0.0,1
11712,9.129032258064516,0.0,7.666666666666667,0
11713,8.25,0.0,0.0,1
11714,7.4950495049504955,0.0,6.596153846153846,0
11715,10.0,0.0,10.0,0
11716,8.11111111111111,0.0,0.0,1
11717,8.047619047619047,0.0,7.666666666666667,0
11718,7.147058823529412,0.0,4.333333333333333,0
11719,8.5,0.0,7.75,0
11720,8.228571428571428,0.0,7.75,0
11721,9.066666666666666,0.0,0.0,1
11722,8.125,0.0,7.222222222222222,0
11723,7.933333333333334,0.0,7.0,0
11724,7.73404255319149,0.0,5.428571428571429,0
11725,9.666666666666666,0.0,8.0,0
11727,8.3125,0.0,7.609756097560975,0
11728,8.048780487804878,0.0,6.125,0
11729,8.5,0.0,0.0,1
11730,8.05952380952381,0.0,8.666666666666666,0
11732,7.672727272727273,0.0,7.0,0
11733,8.5,0.0,0.0,1
11734,9.5,0.0,0.0,1
11735,7.853658536585366,0.0,5.75,0
11736,8.525423728813559,0.0,7.642857142857143,0
11737,8.222222222222221,0.0,7.0,0
11738,9.0,0.0,0.0,1
11739,8.96875,0.0,7.0,0
11740,8.35632183908046,7.0,7.078947368421052,0
11741,8.666666666666666,0.0,7.333333333333333,0
11742,8.666666666666666,0.0,7.428571428571429,0
11743,8.04,0.0,7.25,0
11744,8.470588235294118,0.0,0.0,1
11745,8.594202898550725,0.0,8.107142857142858,0
11746,9.5,0.0,0.0,1
11747,8.642105263157895,0.0,9.0,0
11748,9.117647058823529,0.0,10.0,0
11749,7.822222222222222,0.0,0.0,1
11750,9.333333333333334,0.0,9.0,0
11751,7.658536585365853,0.0,7.333333333333333,0
11752,8.0,0.0,0.0,1
11753,8.5,0.0,0.0,1
11754,8.115384615384615,0.0,6.888888888888889,0
11755,7.6875,0.0,6.65,0
11757,8.363636363636363,0.0,7.2631578947368425,0
11758,7.386904761904762,0.0,6.767441860465116,0
11759,9.85,0.0,8.0,0
11760,7.826530612244898,0.0,6.0,0
11762,9.0,0.0,0.0,1
11763,7.352459016393443,0.0,6.352941176470588,0
11764,8.333333333333334,0.0,8.0,0
11765,9.0,0.0,6.0,0
11766,8.404761904761905,0.0,8.09375,0
11767,8.024096385542169,0.0,6.538461538461538,0
11768,8.642384105960264,0.0,7.294117647058823,0
11769,10.0,0.0,0.0,1
11770,1.0,0.0,0.0,1
11771,9.0,0.0,0.0,1
11772,8.0,0.0,0.0,1
11773,8.640625,0.0,8.157894736842104,0
11774,7.513274336283186,0.0,6.384615384615385,0
11775,8.742424242424242,0.0,7.285714285714286,0
11776,7.604166666666667,0.0,8.333333333333334,0
11777,9.444444444444445,0.0,0.0,1
11778,8.857142857142858,0.0,7.5,0
11779,8.210144927536232,0.0,7.45,0
11780,8.12972972972973,0.0,7.086206896551724,0
11781,8.615384615384615,0.0,8.285714285714286,0
11782,8.853658536585366,0.0,8.666666666666666,0
11784,8.222222222222221,0.0,7.0,0
11786,7.916666666666667,0.0,8.0,0
11787,8.105263157894736,0.0,7.571428571428571,0
11788,8.55,0.0,8.409090909090908,0
11790,8.526315789473685,0.0,7.384615384615385,0
11791,7.913043478260869,0.0,6.8,0
11792,8.428571428571429,0.0,0.0,1
11793,8.064935064935066,0.0,6.0,0
11794,8.3,0.0,5.5,0
11795,8.493827160493828,0.0,7.277777777777778,0
11796,10.0,0.0,0.0,1
11797,7.555555555555555,0.0,0.0,1
11798,9.2,0.0,0.0,1
11799,9.38,0.0,9.4,0
11800,7.9411764705882355,0.0,7.0,0
11801,9.3,0.0,0.0,1
11802,10.0,0.0,10.0,0
11803,10.0,0.0,0.0,1
11804,9.25,0.0,0.0,1
11805,7.5,0.0,6.0,0
11806,8.675,0.0,8.032786885245901,0
11807,7.602739726027397,0.0,7.333333333333333,0
11808,8.38888888888889,0.0,9.142857142857142,0
11809,8.174603174603174,0.0,6.7,0
11810,8.909090909090908,0.0,9.666666666666666,0
11811,9.090909090909092,0.0,8.333333333333334,0
11812,8.476190476190476,0.0,10.0,0
11813,7.51948051948052,0.0,5.357142857142857,0
11814,8.733333333333333,0.0,8.0,0
11815,8.0,0.0,6.0,0
11816,8.0,0.0,0.0,1
11817,7.655172413793103,0.0,8.0,0
11818,9.224489795918368,0.0,9.0,0
11819,6.684684684684685,0.0,5.2631578947368425,0
11820,8.130434782608695,0.0,7.5,0
11821,7.865979381443299,0.0,7.0,0
11822,7.72972972972973,0.0,7.0,0
11823,9.08695652173913,0.0,8.25,0
11824,8.75,0.0,0.0,1
11825,8.46031746031746,0.0,6.666666666666667,0
11826,9.157894736842104,0.0,9.666666666666666,0
11827,8.238095238095237,0.0,6.666666666666667,0
11828,8.333333333333334,0.0,9.5,0
11829,8.428571428571429,0.0,7.5,0
11830,9.754098360655737,0.0,9.444444444444445,0
11831,8.6,0.0,0.0,1
11832,8.74074074074074,0.0,10.0,0
11833,8.238095238095237,0.0,0.0,1
11834,8.764705882352942,0.0,6.0,0
11836,8.19047619047619,0.0,6.666666666666667,0
11837,6.904761904761905,0.0,6.888888888888889,0
11838,8.714285714285714,0.0,8.727272727272727,0
11839,8.321428571428571,0.0,6.857142857142857,0
11840,9.11111111111111,0.0,8.11111111111111,0
11841,7.439024390243903,0.0,5.909090909090909,0
11842,9.833333333333334,0.0,9.571428571428571,0
11843,8.763440860215054,0.0,8.15625,0
11844,9.25,0.0,8.0,0
11845,8.466666666666667,0.0,0.0,1
11846,10.0,0.0,9.333333333333334,0
11847,9.88888888888889,0.0,0.0,1
11848,8.142857142857142,0.0,0.0,1
11849,8.03896103896104,0.0,7.0,0
11850,9.333333333333334,0.0,0.0,1
11851,8.296875,0.0,5.75,0
11852,9.0,0.0,0.0,1
11853,8.375,0.0,0.0,1
11854,9.411764705882353,0.0,8.25,0
11855,8.282608695652174,0.0,8.071428571428571,0
11856,9.0,0.0,0.0,1
11857,7.9813664596273295,0.0,6.666666666666667,0
11858,8.476190476190476,0.0,7.5,0
11859,8.6,0.0,0.0,1
11860,7.714285714285714,0.0,7.0,0
11861,7.809523809523809,0.0,8.0,0
11862,8.0,0.0,0.0,1
11865,8.769911504424778,0.0,8.9,0
11866,9.0,0.0,0.0,1
11867,7.008849557522124,0.0,5.298136645962733,0
11869,10.0,0.0,0.0,1
11870,9.857142857142858,0.0,9.0,0
11871,8.41304347826087,0.0,7.935483870967742,0
11872,8.090909090909092,0.0,8.0,0
11873,10.0,0.0,0.0,1
11874,8.5,0.0,0.0,1
11875,7.479674796747967,0.0,5.9411764705882355,0
11876,7.92,0.0,6.5,0
11877,8.663551401869158,0.0,8.185185185185185,0
11878,7.529411764705882,0.0,6.8,0
11880,8.9,0.0,8.272727272727273,0
11881,9.285714285714286,0.0,9.0,0
11882,7.9324324324324325,0.0,7.123287671232877,0
11883,10.0,0.0,0.0,1
11885,8.579710144927537,0.0,8.636363636363637,0
11886,9.333333333333334,0.0,0.0,1
11887,8.00609756097561,0.0,6.529411764705882,0
11888,9.0,0.0,8.642857142857142,0
11889,8.2,0.0,7.0,0
11890,7.869565217391305,0.0,7.574468085106383,0
11891,8.290322580645162,0.0,7.3125,0
11892,7.350515463917525,0.0,6.625,0
11894,10.0,0.0,0.0,1
11895,5.86096256684492,0.0,5.403225806451613,0
11896,9.099009900990099,0.0,8.166666666666666,0
11897,7.171296296296297,0.0,5.9,0
11899,8.3,0.0,0.0,1
11900,8.74468085106383,0.0,8.25,0
11901,9.333333333333334,0.0,0.0,1
11902,9.42,0.0,8.210526315789474,0
11903,8.275862068965518,0.0,7.6,0
11904,8.366666666666667,0.0,0.0,1
11905,9.133333333333333,0.0,8.618181818181819,0
11906,8.03012048192771,0.0,6.666666666666667,0
11907,7.346153846153846,0.0,6.0,0
11908,7.333333333333333,0.0,6.5,0
11909,7.166666666666667,0.0,7.0,0
11911,8.285714285714286,0.0,6.444444444444445,0
11912,9.590909090909092,0.0,9.636363636363637,0
11913,8.24025974025974,0.0,6.75,0
11914,8.4,0.0,8.041666666666666,0
11915,8.083333333333334,0.0,7.074074074074074,0
11916,8.337209302325581,0.0,7.0,0
11917,8.794871794871796,0.0,7.0,0
11918,9.0,0.0,6.0,0
11919,8.789473684210526,0.0,8.2,0
11920,9.117647058823529,0.0,8.0,0
11921,10.0,0.0,10.0,0
11922,8.535714285714286,0.0,7.75,0
11923,10.0,0.0,0.0,1
11925,8.25,0.0,6.571428571428571,0
11926,9.335664335664335,0.0,8.148936170212766,0
11927,7.833333333333333,0.0,6.352941176470588,0
11928,8.337349397590362,0.0,7.636363636363637,0
11930,8.3,0.0,9.0,0
11931,7.172413793103448,0.0,6.0,0
11932,9.657894736842104,0.0,9.0,0
11933,8.0,0.0,0.0,1
11934,7.12280701754386,0.0,6.3,0
11935,8.6,0.0,0.0,1
11936,8.982758620689655,0.0,7.555555555555555,0
11937,7.5,0.0,6.0,0
11938,7.9875,0.0,5.4,0
11939,8.979591836734693,0.0,8.5,0
11940,7.851851851851852,8.0,6.636363636363637,0
11941,6.7,0.0,5.5,0
11942,9.333333333333334,0.0,0.0,1
11943,7.947368421052632,0.0,7.222222222222222,0
11944,7.2,0.0,0.0,1
11946,7.45,0.0,7.222222222222222,0
11947,9.285714285714286,0.0,0.0,1
11949,8.0,0.0,0.0,1
11950,8.4,0.0,8.0,0
11951,8.555555555555555,0.0,7.0,0
11952,7.6,0.0,4.8,0
11953,9.0,0.0,0.0,1
11954,8.344827586206897,0.0,0.0,1
11955,9.285714285714286,0.0,8.0,0
11956,6.611111111111111,0.0,4.970588235294118,0
11957,10.0,0.0,0.0,1
11959,9.458333333333334,0.0,8.64,0
11960,7.823529411764706,0.0,7.4,0
11961,9.253731343283581,0.0,8.0,0
11962,7.9491525423728815,0.0,6.357142857142857,0
11963,9.5,0.0,0.0,1
11964,7.7924528301886795,0.0,7.230769230769231,0
11965,8.727272727272727,0.0,8.2,0
11966,7.223577235772358,0.0,6.563106796116505,0
11967,7.18,0.0,4.5,0
11968,8.785714285714286,0.0,0.0,1
11969,8.03125,0.0,7.083333333333333,0
11970,9.227272727272727,0.0,8.285714285714286,0
11971,9.426470588235293,0.0,9.0,0
11972,8.117647058823529,0.0,6.029411764705882,0
11973,8.411764705882353,0.0,5.0,0
11974,9.0,0.0,8.25,0
11975,7.8,0.0,0.0,1
11976,10.0,0.0,10.0,0
11977,7.883495145631068,0.0,6.711864406779661,0
11978,7.4,0.0,5.0,0
11979,9.142857142857142,0.0,0.0,1
11981,8.0,0.0,0.0,1
11982,8.015625,0.0,7.277777777777778,0
11983,7.6835443037974684,0.0,6.852941176470588,0
11984,8.220930232558139,0.0,8.074074074074074,0
11985,7.517647058823529,0.0,5.625,0
11986,8.071428571428571,0.0,5.333333333333333,0
11987,8.442857142857143,0.0,8.6,0
11988,7.875,0.0,0.0,1
11989,8.6,0.0,7.5,0
11990,9.617647058823529,0.0,10.0,0
11991,10.0,0.0,0.0,1
11992,8.846153846153847,0.0,7.0,0
11993,7.386075949367089,0.0,5.826086956521739,0
11995,9.31578947368421,0.0,8.6,0
11996,8.766666666666667,0.0,9.5,0
11997,8.08,0.0,7.0,0
11998,8.714285714285714,0.0,0.0,1
11999,8.272058823529411,0.0,7.318181818181818,0
12000,8.5,0.0,0.0,1
12001,10.0,0.0,0.0,1
12002,8.444444444444445,0.0,6.571428571428571,0
12003,7.9411764705882355,0.0,7.0,0
12004,8.6890756302521,0.0,7.885714285714286,0
12005,7.861111111111111,0.0,8.117647058823529,0
12006,7.658536585365853,0.0,6.5,0
12008,8.0,0.0,8.0,0
12009,7.65,0.0,6.714285714285714,0
12010,8.904761904761905,0.0,9.0,0
12012,9.0,0.0,9.0,0
12013,8.357142857142858,0.0,8.142857142857142,0
12014,7.658730158730159,0.0,6.625,0
12015,7.924242424242424,0.0,7.25,0
12016,7.964705882352941,0.0,7.417910447761194,0
12017,8.0,0.0,8.333333333333334,0
12018,7.491228070175438,0.0,0.0,1
12019,9.592592592592593,0.0,9.148148148148149,0
12021,10.0,0.0,7.5,0
12022,8.428571428571429,0.0,6.5,0
12023,7.423809523809524,0.0,6.735294117647059,0
12024,8.090909090909092,0.0,7.5,0
12025,9.166666666666666,0.0,7.25,0
12026,8.25,0.0,7.933333333333334,0
12027,10.0,0.0,10.0,0
12028,8.464285714285714,0.0,7.666666666666667,0
12029,8.96774193548387,0.0,8.285714285714286,0
12030,8.512195121951219,0.0,8.0,0
12031,8.636363636363637,0.0,0.0,1
12032,9.166666666666666,0.0,0.0,1
12033,7.633620689655173,0.0,5.8,0
12034,7.0,0.0,0.0,1
12037,7.955555555555556,0.0,6.75,0
12038,10.0,0.0,7.0,0
12039,6.5,0.0,0.0,1
12040,9.536945812807883,0.0,9.0,0
12041,9.085714285714285,0.0,8.8,0
12042,8.6,0.0,5.25,0
12043,7.956521739130435,0.0,8.0,0
12044,7.5394736842105265,0.0,6.735294117647059,0
12045,7.914893617021277,0.0,6.130434782608695,0
12046,9.229813664596273,0.0,8.275862068965518,0
12047,8.75,0.0,0.0,1
12048,7.557377049180328,0.0,6.867469879518072,0
12049,8.870967741935484,0.0,8.4,0
12050,8.25,0.0,10.0,0
12051,8.666666666666666,0.0,6.9655172413793105,0
12052,9.25,0.0,9.25,0
12053,8.176470588235293,0.0,0.0,1
12054,8.804347826086957,0.0,7.2,0
12055,9.21311475409836,0.0,6.142857142857143,0
12056,7.648648648648648,0.0,7.009852216748769,0
12057,8.461538461538462,0.0,7.25,0
12058,9.75,0.0,0.0,1
12059,8.56,0.0,8.5,0
12061,7.12,0.0,5.777777777777778,0
12062,8.377358490566039,0.0,7.125,0
12063,8.666666666666666,0.0,7.9,0
12064,8.538461538461538,0.0,0.0,1
12065,8.538461538461538,0.0,0.0,1
12066,7.984732824427481,0.0,7.518518518518518,0
12067,7.159663865546219,0.0,6.121212121212121,0
12068,9.538461538461538,0.0,9.0,0
12069,8.333333333333334,0.0,8.4,0
12071,8.904761904761905,0.0,0.0,1
12072,8.1,0.0,0.0,1
12073,7.422818791946309,0.0,6.625,0
12074,8.166666666666666,0.0,8.0,0
12075,9.076923076923077,0.0,9.4,0
12076,10.0,0.0,0.0,1
12077,8.523809523809524,0.0,0.0,1
12078,7.0,0.0,0.0,1
12079,8.615384615384615,0.0,8.0,0
12080,8.676470588235293,0.0,6.25,0
12081,8.5,0.0,0.0,1
12082,8.322916666666666,0.0,7.837837837837838,0
12083,8.0,0.0,7.0,0
12084,10.0,0.0,0.0,1
12085,10.0,0.0,0.0,1
12086,7.958333333333333,0.0,8.5,0
12087,8.566666666666666,0.0,8.0,0
12088,8.296296296296296,0.0,0.0,1
12089,8.75,0.0,8.0,0
12090,7.589041095890411,0.0,5.571428571428571,0
12091,7.444444444444445,0.0,5.6,0
12092,7.260869565217392,0.0,0.0,1
12093,8.0,0.0,0.0,1
12094,8.65625,0.0,6.333333333333333,0
12095,8.909090909090908,0.0,0.0,1
12096,9.142857142857142,0.0,7.833333333333333,0
12097,7.8,0.0,7.0,0
12098,8.083333333333334,0.0,0.0,1
12099,8.659574468085106,0.0,7.620689655172414,0
12100,7.0,0.0,9.0,0
12101,10.0,0.0,0.0,1
12103,8.076923076923077,0.0,7.037037037037037,0
12104,7.541666666666667,0.0,6.75,0
12105,7.140740740740741,0.0,6.51063829787234,0
12106,8.526315789473685,0.0,7.5,0
12107,7.96875,0.0,4.0,0
12108,9.6,0.0,0.0,1
12109,9.3,0.0,8.0,0
12110,9.0,0.0,10.0,0
12111,9.0,0.0,0.0,1
12112,7.585714285714285,0.0,6.0,0
12113,7.611940298507463,0.0,5.2,0
12114,7.612068965517241,0.0,5.98936170212766,0
12115,9.166666666666666,0.0,7.666666666666667,0
12116,7.072916666666667,0.0,7.571428571428571,0
12117,9.040816326530612,0.0,8.0,0
12118,9.733333333333333,0.0,10.0,0
12119,6.575,0.0,6.214285714285714,0
12120,8.2,0.0,8.0,0
12123,8.823529411764707,0.0,0.0,1
12124,9.208333333333334,0.0,6.75,0
12125,7.4766355140186915,0.0,7.0,0
12126,8.016949152542374,0.0,6.6,0
12127,8.053333333333333,0.0,7.923076923076923,0
12128,10.0,0.0,0.0,1
12129,8.0,0.0,7.0,0
12130,8.5,0.0,9.0,0
12132,8.818181818181818,0.0,8.454545454545455,0
12133,9.064516129032258,0.0,10.0,0
12134,7.311111111111111,0.0,6.5,0
12135,7.040816326530612,0.0,5.75,0
12137,8.316455696202532,0.0,7.867088607594937,0
12138,8.151815181518153,0.0,6.966216216216216,0
12139,8.666666666666666,0.0,0.0,1
12140,8.492753623188406,0.0,7.133333333333334,0
12141,8.135416666666666,0.0,7.4375,0
12142,8.75,0.0,9.0,0
12143,7.591836734693878,0.0,6.0,0
12144,8.588235294117647,0.0,5.571428571428571,0
12146,8.022222222222222,0.0,5.666666666666667,0
12147,8.8,0.0,9.0,0
12148,8.891891891891891,0.0,8.578947368421053,0
12149,9.0,0.0,7.0,0
12150,8.0,0.0,6.897435897435898,0
12151,8.136,0.0,6.666666666666667,0
12152,9.428571428571429,0.0,0.0,1
12153,8.82857142857143,0.0,8.571428571428571,0
12155,9.262295081967213,0.0,0.0,1
12156,8.443298969072165,0.0,7.076923076923077,0
12157,8.296875,0.0,8.166666666666666,0
12158,9.5,0.0,0.0,1
12159,9.035714285714286,0.0,8.0,0
12160,8.962962962962964,0.0,8.583333333333334,0
12161,8.095238095238095,0.0,6.545454545454546,0
12162,9.0,0.0,0.0,1
12163,9.0,0.0,0.0,1
12164,8.576923076923077,0.0,8.0,0
12165,8.75,0.0,0.0,1
12166,9.552631578947368,0.0,9.58695652173913,0
12167,9.705882352941176,0.0,0.0,1
12168,8.603960396039604,0.0,7.333333333333333,0
12169,7.424657534246576,0.0,6.0,0
12170,9.75,0.0,0.0,1
12171,8.738461538461538,0.0,7.894736842105263,0
12172,8.461538461538462,0.0,9.25,0
12173,8.333333333333334,0.0,0.0,1
12174,8.423076923076923,0.0,7.0,0
12175,8.311827956989248,0.0,7.123076923076923,0
12176,8.602409638554217,0.0,7.0,0
12177,8.626666666666667,0.0,7.695652173913044,0
12178,9.491525423728813,0.0,9.88888888888889,0
12179,7.627906976744186,0.0,6.5,0
12180,8.329218106995885,0.0,7.355555555555555,0
12181,7.757575757575758,0.0,7.0,0
12182,8.555555555555555,0.0,7.0,0
12183,9.0,0.0,0.0,1
12184,8.5,0.0,0.0,1
12185,8.414634146341463,0.0,8.142857142857142,0
12186,8.0,0.0,8.0,0
12188,9.583333333333334,0.0,0.0,1
12189,10.0,0.0,0.0,1
12190,9.0,0.0,9.0,0
12191,8.13888888888889,0.0,7.5,0
12192,9.5,0.0,0.0,1
12193,8.692307692307692,0.0,8.25,0
12194,7.612903225806452,0.0,6.142857142857143,0
12195,8.066666666666666,0.0,8.833333333333334,0
12196,8.6,0.0,7.266666666666667,0
12197,8.636363636363637,0.0,7.0,0
12198,7.686746987951807,0.0,6.411764705882353,0
12200,7.849206349206349,0.0,6.776595744680851,0
12201,10.0,0.0,0.0,1
12202,7.833333333333333,0.0,0.0,1
12203,9.391304347826088,0.0,8.8,0
12204,8.898550724637682,0.0,8.285714285714286,0
12205,8.479338842975206,0.0,6.56,0
12207,8.333333333333334,0.0,0.0,1
12208,8.6,0.0,8.333333333333334,0
12209,7.875,0.0,6.5,0
12210,7.857142857142857,0.0,6.571428571428571,0
12211,10.0,0.0,0.0,1
12212,7.875,0.0,0.0,1
12213,9.125,0.0,0.0,1
12214,9.857142857142858,0.0,10.0,0
12215,7.882352941176471,0.0,6.875,0
12216,7.546341463414634,0.0,6.876712328767123,0
12217,9.31578947368421,0.0,8.0,0
12219,7.875,0.0,7.1923076923076925,0
12220,8.52808988764045,0.0,7.190476190476191,0
12221,7.491228070175438,0.0,4.5,0
12223,8.73972602739726,0.0,8.0,0
12224,8.5,0.0,7.2,0
12226,10.0,0.0,10.0,0
12227,8.210526315789474,0.0,0.0,1
12228,8.325,0.0,3.0,1
12229,9.29245283018868,0.0,8.74074074074074,0
12230,8.733333333333333,0.0,7.555555555555555,0
12232,7.989690721649485,0.0,6.95,0
12233,5.219626168224299,0.0,5.188405797101449,0
12234,7.774193548387097,0.0,7.0,0
12235,6.893939393939394,0.0,6.611111111111111,0
12236,8.13953488372093,0.0,8.0,0
12237,8.666666666666666,0.0,7.0,0
12238,8.432432432432432,0.0,7.5,0
12239,9.933333333333334,0.0,10.0,0
12240,7.209677419354839,0.0,6.333333333333333,0
12241,8.75,0.0,9.0,0
12242,9.272727272727273,0.0,10.0,0
12243,7.704225352112676,0.0,7.0,0
12244,8.37037037037037,0.0,7.833333333333333,0
12245,8.5,0.0,10.0,0
12246,8.191176470588236,0.0,7.333333333333333,0
12247,7.705882352941177,0.0,6.833333333333333,0
12248,10.0,0.0,0.0,1
12249,7.92,0.0,7.0,0
12250,7.774647887323944,0.0,7.0,0
12251,8.0,0.0,0.0,1
12253,8.285714285714286,0.0,10.0,0
12255,8.166666666666666,0.0,9.0,0
12256,8.666666666666666,0.0,8.25,0
12257,8.333333333333334,0.0,7.8,0
12258,7.212121212121212,0.0,5.666666666666667,0
12259,7.882352941176471,0.0,8.0,0
12260,9.166666666666666,0.0,0.0,1
12261,8.274193548387096,0.0,7.2,0
12262,9.666666666666666,0.0,0.0,1
12263,9.0,0.0,9.0,0
12264,8.583333333333334,0.0,7.666666666666667,0
12265,8.366666666666667,0.0,10.0,0
12266,9.177215189873417,0.0,8.955555555555556,0
12267,8.666666666666666,0.0,0.0,1
12268,8.333333333333334,0.0,0.0,1
12269,8.366666666666667,0.0,5.0,0
12270,8.20754716981132,0.0,8.0,0
12271,8.291666666666666,0.0,7.78125,0
12272,7.888888888888889,0.0,0.0,1
12273,9.11111111111111,0.0,0.0,1
12274,8.541666666666666,0.0,6.0,0
12275,8.217054263565892,0.0,7.4411764705882355,0
12276,8.022988505747126,0.0,7.0,0
12277,8.0,0.0,2.0,1
12278,8.318181818181818,0.0,5.75,0
12279,9.153846153846153,0.0,0.0,1
12280,8.5,0.0,0.0,1
12281,7.619047619047619,0.0,0.0,1
12282,8.636363636363637,0.0,6.0,0
12283,8.08,0.0,7.666666666666667,0
12284,9.571428571428571,0.0,10.0,0
12285,7.5,0.0,6.529411764705882,0
12286,9.757575757575758,0.0,10.0,0
12287,10.0,0.0,10.0,0
12288,5.895522388059701,0.0,6.666666666666667,0
12289,9.714285714285714,0.0,9.0,0
12290,9.5,0.0,0.0,1
12291,8.321428571428571,0.0,6.8,0
12292,7.423076923076923,0.0,6.833333333333333,0
12293,8.416666666666666,0.0,8.5,0
12294,8.076271186440678,0.0,6.809523809523809,0
12295,9.0,0.0,0.0,1
12296,6.777777777777778,0.0,8.0,0
12297,8.30232558139535,0.0,7.606060606060606,0
12298,10.0,0.0,0.0,1
12299,8.666666666666666,0.0,8.407407407407407,0
12300,8.5,0.0,0.0,1
12301,7.833333333333333,0.0,0.0,1
12302,9.916666666666666,0.0,0.0,1
12303,7.488888888888889,0.0,6.573333333333333,0
12304,8.068965517241379,0.0,0.0,1
12305,7.814285714285714,0.0,6.461538461538462,0
12306,7.022935779816514,0.0,5.4,0
12307,7.866666666666666,0.0,6.666666666666667,0
12308,8.5,0.0,7.0,0
12309,8.582089552238806,0.0,8.045454545454545,0
12310,7.817204301075269,0.0,6.958333333333333,0
12311,7.96078431372549,0.0,7.318181818181818,0
12312,8.564102564102564,0.0,8.0,0
12313,7.5491329479768785,0.0,6.538461538461538,0
12314,9.114285714285714,0.0,8.5,0
12315,8.647058823529411,0.0,8.0,0
12316,9.0,0.0,6.333333333333333,0
12318,8.075,0.0,7.666666666666667,0
12319,8.508771929824562,0.0,8.6,0
12320,7.777777777777778,0.0,0.0,1
12321,7.8584070796460175,0.0,7.291666666666667,0
12322,8.666666666666666,0.0,7.5,0
12323,7.094594594594595,0.0,5.827586206896552,0
12324,8.0,0.0,0.0,1
12325,8.363636363636363,0.0,10.0,0
12326,7.76,0.0,7.3,0
12327,10.0,0.0,0.0,1
12328,8.2,0.0,0.0,1
12329,8.5,0.0,8.0,0
12330,8.13953488372093,0.0,7.705882352941177,0
12331,10.0,0.0,0.0,1
12332,8.333333333333334,0.0,7.0,0
12333,6.954545454545454,0.0,7.5,0
12334,9.25,0.0,0.0,1
12335,7.508771929824562,0.0,5.0,0
12336,8.125,0.0,6.9523809523809526,0
12337,7.857142857142857,0.0,0.0,1
12338,7.428571428571429,0.0,5.454545454545454,0
12339,8.590909090909092,0.0,8.0,0
12341,8.875,0.0,0.0,1
12342,5.684210526315789,0.0,3.0,1
12343,9.023255813953488,0.0,8.11111111111111,0
12344,7.359223300970874,0.0,6.533333333333333,0
12345,9.2,0.0,0.0,1
12347,7.924242424242424,0.0,7.0,0
12348,9.0,0.0,0.0,1
12349,8.106060606060606,0.0,8.0,0
12350,7.774193548387097,0.0,10.0,0
12351,7.701754385964913,0.0,7.0,0
12353,7.730769230769231,0.0,6.166666666666667,0
12354,7.9375,0.0,7.0,0
12355,10.0,0.0,0.0,1
12356,7.5,0.0,0.0,1
12357,7.5606060606060606,0.0,6.64,0
12358,8.142857142857142,0.0,7.666666666666667,0
12359,8.647887323943662,0.0,8.2,0
12360,8.340909090909092,0.0,7.333333333333333,0
12361,7.96,0.0,6.666666666666667,0
12362,8.308823529411764,0.0,6.769230769230769,0
12364,8.171717171717171,0.0,7.230769230769231,0
12365,9.666666666666666,0.0,7.0,0
12366,8.5,0.0,0.0,1
12367,8.636363636363637,0.0,9.0,0
12368,8.0,0.0,0.0,1
12369,9.954545454545455,0.0,0.0,1
12370,8.775,0.0,7.9411764705882355,0
12371,8.083333333333334,0.0,7.916666666666667,0
12372,8.389830508474576,0.0,6.875,0
12373,8.375722543352602,0.0,7.117647058823529,0
12374,9.0,0.0,0.0,1
12375,9.857142857142858,0.0,0.0,1
12376,5.681159420289855,0.0,7.153846153846154,0
12377,7.878048780487805,0.0,6.25,0
12378,9.795454545454545,0.0,0.0,1
12379,7.666666666666667,0.0,0.0,1
12380,7.565217391304348,0.0,7.0,0
12381,9.5,0.0,10.0,0
12382,7.5,0.0,8.0,0
12383,8.328125,0.0,6.0,0
12384,7.289719626168225,0.0,6.0,0
12385,8.558823529411764,0.0,6.857142857142857,0
12386,7.890243902439025,0.0,7.25,0
12387,10.0,0.0,9.5,0
12388,8.3125,0.0,8.0,0
12389,8.942148760330578,0.0,7.884615384615385,0
12390,8.695652173913043,0.0,0.0,1
12391,8.807692307692308,0.0,6.0,0
